ordemdecompra,avulso,paineis,portaaluminio,vidros,pecaspintadas,tapecaria,serralheria,cabide,trilho,volmod,avulsol,paineisl,portaaluminiol,vidrosl,pecaspintadasl,tapecarial,serralherial,cabidel,trilhol,modulosl,avulsoq,paineisq,portaaluminioq,vidrosq,pecaspintadasq,tapecariaq,serralheriaq,cabideq,trilhoq,modulosq,totalvolumes
1000000213,true,false,false,false,false,false,false,true,false,true,BOX 28,,,,,,,BOX 7,,BOX 7,1,0,0,0,0,0,0,1,0,54,56
1000000214,true,false,false,false,false,false,false,true,false,true,BOX 8,,,,,,,MEIO,,MEIO,1,0,0,0,0,0,0,1,0,44,46
1000000215,true,false,false,false,false,false,false,true,false,true,BOX 8,,,,,,,MEIO,,MEIO,1,0,0,0,0,0,0,1,0,35,38
1000000216,true,false,false,false,false,false,false,true,false,true,BOX 5,,,,,,,BOX 6,,BOX 6,1,0,0,0,0,0,0,1,0,60,62
1000000217,true,false,false,false,false,false,false,true,false,true,BOX 15,,,,,,,BOX 6,,BOX 6,1,0,0,0,0,0,0,1,0,19,21
1000000218,true,false,false,false,false,false,false,true,false,true,BOX 15,,,,,,,PAREDE,,PAREDE,1,0,0,0,0,0,0,1,0,45,47
1000000219,true,false,false,false,false,false,false,true,false,true,BOX 28,,,,,,,MEIO,,MEIO,2,0,0,0,0,0,0,1,0,55,58
1000000220,true,false,false,false,false,false,false,false,false,false,BOX 3,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
1000000221,true,false,false,false,false,false,false,true,true,true,BOX 18,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,31,34
1000000222,true,false,false,false,false,false,false,true,true,true,BOX 12,,,,,,,BOX 5,BOX 5,BOX 5,1,0,0,0,0,0,0,1,1,41,44
1000000223,true,false,false,false,false,false,false,true,true,true,BOX13,,,,,,,BOX 9,BOX 9,BOX 9,1,0,0,0,0,0,0,1,1,31,34
1000000224,true,false,false,false,false,false,false,true,true,true,BOX 18,,,,,,,BOX 9,BOX 9,BOX 9,1,0,0,0,0,0,0,1,1,32,35
1000000225,true,false,false,false,false,false,false,true,true,true,BOX 13,,,,,,,BOX 9,BOX 9,BOX 9,1,0,0,0,0,0,0,1,1,27,30
1000000226,true,false,false,false,false,false,false,true,false,true,BOX 12,,,,,,,MEIO,,MEIO,1,0,0,0,0,0,0,1,0,19,21
1000000227,true,false,false,false,false,false,false,false,false,true,BOX 31,,,,,,,,,BOX 06,1,0,0,0,0,0,0,0,0,21,22
1000000228,true,false,false,false,false,false,false,true,false,true,BOX 31,,,,,,,,,PAREDE,1,0,0,0,0,0,0,1,0,59,62
1000000229,true,false,false,false,false,false,false,true,true,true,BOX 31,,,,,,,,,BOX 5,1,0,0,0,0,0,0,1,1,30,33
1000000230,true,false,false,false,false,false,false,true,false,true,BOX 31,,,,,,,,,BOX 8,1,0,0,0,0,0,0,1,0,44,46
1000000231,true,false,false,false,false,false,false,true,false,true,BOX 31,,,,,,,,,BOX 9,1,0,0,0,0,0,0,1,0,19,21
1000000232,true,false,false,false,false,false,false,false,false,true,BOX 31,,,,,,,,,BOX 10,1,0,0,0,0,0,0,1,0,56,57
1000000233,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,BOX 5,1,0,0,0,0,0,0,0,0,38,39
1000000234,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,37,39
1000000235,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,41,43
1000000236,true,false,false,false,false,false,false,true,false,true,",BOX 26",,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,26,28
1000000237,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,29,31
1000000238,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,63,65
1000000239,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,28,30
1000000240,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,BOX 5,,BOX 5,1,0,0,0,0,0,0,1,0,45,47
1000000241,true,false,false,false,false,false,false,true,false,true,BOX 26,,,,,,,,,,1,0,0,0,0,0,0,0,0,62,63
1000000242,true,true,true,false,false,false,true,false,false,true,BOX 05,JUNTOS,BOX 03,,,,ILHA,,,ILHA,1,3,2,0,0,0,1,0,0,2,5
1000000243,false,false,false,false,false,false,false,false,true,false,BOX 03,,,,,,,,BOX 9,BOX 09,1,0,,0,0,0,0,0,1,4,6
1000000244,false,false,false,false,false,false,false,false,false,false,BOX 01,,,,,,,,,BOX 09,1,0,,0,0,0,0,0,0,4,5
1000000245,false,false,false,false,false,false,false,false,false,false,BOX 12,,,,,,,,,BOX 09,1,0,0,0,0,0,0,0,0,4,5
1000000246,true,true,false,false,false,false,false,false,false,true,24,MEIO,,,,,,,,MEIO,1,12,0,0,0,0,0,0,0,43,56
1000000247,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,47,48
1000000248,true,false,false,false,false,false,false,false,false,true,BOX 24,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,32,33
1000000249,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,7,8
1000000250,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
1000000251,true,false,false,false,false,false,false,false,false,true,BOX 21,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,14,15
1000000252,true,false,false,false,false,false,false,false,false,true,BOX 06,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,73,0
1000000253,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,BOX 09,0,0,0,0,0,0,0,0,0,2,2
1000000254,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,BOX 11,0,0,0,0,0,0,0,0,0,3,3
1000000255,true,false,false,false,false,false,false,true,true,true,BOX 09,,,,,,,MEIO,MEIO,MEIO,2,0,0,0,0,0,0,1,1,47,51
1000000256,true,false,false,false,false,false,false,true,true,true,BOX 21,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,31,34
1000000257,false,false,false,false,false,false,false,false,false,false,BOX 17,,,,,,,BOX 07,BOX 07,BOX 07,1,0,0,0,0,0,0,1,1,43,46
1000000258,true,false,false,false,false,false,false,true,true,true,BOX 21,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,32,35
1000000259,true,false,false,false,false,false,false,false,false,false,BOX 21,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,46,49
1000000260,true,false,false,false,false,false,false,true,true,true,BOX 20,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,32,33
1000000261,true,false,false,false,false,false,false,true,true,true,BOX 11,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,52,54
1000000262,true,false,false,false,false,false,false,true,true,true,BOX 19,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,33,34
1000000263,false,false,false,false,false,false,false,false,false,false,BOX  08,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,47,50
1000000264,true,false,false,false,false,false,false,true,true,true,BOX 24,,,,,,,MEIO,MEIO,MEIO,1,0,0,0,0,0,0,1,1,32,35
1000000265,true,false,false,false,false,false,false,true,true,true,BOX 10,,,,,,,JUNTOS,JUNTOS,MEIO,1,0,0,0,0,0,0,1,1,43,44
1000000266,true,false,false,false,false,false,false,true,true,true,BOX 19,,,,,,,JUNTOS,JUNTOS,MEIO,1,0,0,0,0,0,0,1,1,32,33
1000000267,true,false,false,false,false,false,false,false,true,true,BOX 04,,,,,,,,BOX 07,BOX 07,2,0,0,0,0,0,0,0,1,8,9
1000000268,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,BOX 07,1,0,0,0,0,0,0,0,0,7,8
1000000269,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,BOX 07,1,0,0,0,0,0,0,0,0,7,8
1000000270,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,BOX 09,1,0,0,0,0,0,0,0,0,5,6
1000000271,true,false,false,false,false,false,false,false,false,false,BOX 17,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,59,60
1000000272,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,9,10
1000000273,true,true,false,false,false,false,false,false,false,true,BOX 01,JUNTOS,,,,,,,,BOX 08,1,10,0,0,0,0,0,0,0,12,13
1000000274,false,false,false,false,false,false,false,false,true,true,,,,,,,,,BOX 08,BOX 08,0,0,0,0,0,0,0,0,1,7,8
1000000275,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,MEIO,0,0,0,0,0,0,0,0,0,10,10
1000000276,true,true,false,false,false,false,false,false,true,true," BOX 09",MEIO,,,,,,,MEIO,MEIO,1,3,0,0,0,0,0,0,1,41,46
1000000277,true,false,false,false,false,false,false,false,false,true,BOX 21,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,20,21
1000000279,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,3,4
1000000280,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,BOX 09,0,0,0,0,0,0,0,0,0,2,2
1000000281,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,2,3
1000000282,true,false,false,false,false,false,false,false,false,false,BOX 12,,,,,,,,,BOX 21,1,0,0,0,0,0,0,0,0,24,25
1000000283,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
1000000284,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4200000000,true,false,false,false,false,false,false,false,false,true,BOX 18,,,,,,,,,BOX 3,1,0,0,0,0,0,0,0,0,52,53
4200000010,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4200372301,true,false,true,false,false,false,false,false,false,true,31,,10,,,,,,,5-FRENTE,3,0,1,0,0,0,0,0,0,65,69
4200372302,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
4200372303,true,false,true,false,false,false,false,false,false,true,28,,10,,,,,,,ILHA,1,0,3,0,0,0,0,0,0,7,11
4200372304,true,false,false,false,false,false,false,true,false,true,31,,,,,,,5-FRENTE,,5-FRENTE,2,0,0,0,0,0,0,2,0,50,54
4200373201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,4-P-FRENTE,0,0,0,0,0,0,0,0,0,14,14
4200400901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24
4200406501,true,false,true,false,false,false,false,true,false,true,27,,5,,,,,3,,3,1,0,1,0,0,0,0,2,0,35,39
4200406502,true,false,true,false,false,false,false,false,false,true,35,,5,,,,,,,5-FRENTE,2,0,1,0,0,0,0,0,0,44,47
4200423501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,40
4200423502,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,25
4200423503,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4200424701,true,true,true,true,true,false,true,true,true,true,33,8-PAREDE,10,5,8-PAREDE,,JUNTOS,8-PAREDE,8-PAREDE,8-PAREDE,3,4,4,1,1,0,2,0,0,93,108
4200424702,true,false,true,false,false,false,false,true,true,true,30,,12,,,,,3,3,3,2,0,3,0,0,0,0,1,1,56,63
4200424703,true,false,false,false,false,false,false,false,false,true,36,,,,,,,,,4-P-FUNDOS,1,0,0,0,0,0,0,0,0,21,22
4200424704,true,false,true,true,false,false,true,false,false,true,23,,6,FALTANDO,,,3,,,3,3,0,4,4,0,0,1,0,0,77,85
4200424705,true,false,false,false,false,false,false,false,false,true,34,,,,,,,,,5-P-FUNDOS,1,0,0,0,0,0,0,0,0,26,27
4200424706,true,false,true,false,false,false,false,false,false,true,30,,12,,,,,,,3,2,0,1,0,0,0,0,0,0,27,30
4200425101,true,true,true,false,false,false,false,true,false,true,17,4-P-MEIO,7,,,,,4-P-MEIO,,4-P-MEIO,1,2,2,0,0,0,0,2,0,34,41
4200425102,true,false,true,false,false,false,false,true,true,true,14,,6,,,,,8,8,8,1,0,1,0,0,0,0,1,1,27,31
4200425103,false,false,true,false,false,false,false,false,false,true,,,3,,,,,,,ILHA,0,0,1,0,0,0,0,0,0,4,5
4200425104,true,false,false,false,false,false,false,false,false,true,12,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,30,31
4200433001,true,false,true,false,false,false,false,false,false,true,28,,INSTALADOS,,,,,,,5-FRENTE,1,0,3,0,0,0,0,0,0,41,0
4200433002,true,true,true,false,false,false,false,true,false,true,14,4-P-MEIO,03,,,,,4-P-MEIO,,4-P-MEIO,1,3,1,0,0,0,0,1,0,39,44
4200433003,true,false,false,false,false,false,false,true,true,true,05,,,,,,,JUNTOS,JUNTOS,4-P-FRENTE,1,0,0,0,0,0,0,0,0,27,28
4200433004,true,true,false,false,false,false,false,false,false,true,13,4-FRENTE,,,,,,,,4-FRENTE,1,0,0,0,0,0,0,0,0,10,11
4200433005,false,false,false,false,false,false,false,false,false,true,TAPA FUROS,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,1,1
4200433006,true,false,false,false,false,false,false,false,false,true,TAPA FUROS,,,,,,,,,ILHA,0,0,0,0,0,0,0,0,0,2,2
4200433007,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,5,5
4200436801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20
4200436802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200436803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4200436804,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4200436805,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,27
4200436806,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200436807,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200436808,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200442501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,66
4200442502,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15
4200442507,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4200442508,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4200446402,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
4200446901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,27
4200446903,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200447601,true,false,false,false,false,false,false,true,false,true,21,,,,,,,5-MEIO,,5-MEIO,3,0,0,0,0,0,0,1,0,71,75
4200447602,true,false,true,false,false,false,false,false,false,true,33,,9,,,,,,,4-P-FRENTE,1,0,2,0,0,0,0,0,0,10,14
4200447603,true,false,true,false,false,false,false,false,true,true,6,,9,,,,,,4-P-FRENTE,4-P-FRENTE,1,0,2,0,0,0,0,0,1,10,14
4200447606,true,false,false,false,false,false,false,false,false,true,34,,,,,,,,,4-FUNDOS,1,0,0,0,0,0,0,0,0,23,24
4200451801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200451802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4200451803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4200451804,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200451805,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4200453701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,59
4200455401,false,false,false,false,false,false,false,false,false,true,7,,,,,,,,,5-MEIO,1,0,0,0,0,0,0,0,0,25,26
4200455402,false,false,true,false,false,false,false,false,false,true,4,,5,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,4,7
4200455403,true,true,false,false,false,false,false,true,false,true,19,4-P-FUNDOS,,,,,,4-P-FUNDOS,,4-P-FUNDOS,1,2,0,0,0,0,0,2,0,33,38
4200457101,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43
4200458001,true,false,false,false,false,false,false,false,false,true,6,,,,,,,,,5-FUNDOS,1,0,0,0,0,0,0,0,0,35,36
4200458701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24
4200459304,true,false,true,false,false,false,false,false,true,true,9,,6,,,,,,ILHA,ILHA,1,0,1,0,0,0,0,0,1,8,11
4200459305,true,false,true,false,false,false,false,false,true,true,9,,6,,,,,,ILHA,ILHA,1,0,2,0,0,0,0,0,1,8,12
4200459801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43
4200459802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,27
4200459803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15
4200459804,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4200459805,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
4200459806,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4200459807,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200459808,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,46
4200459809,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,30
4200459810,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,45
4200459811,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200460701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
4200460702,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4200461001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43
4200461201,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13
4200461401,true,false,false,false,false,false,false,false,false,true,17,,,,,,,,,5-FRENTE,1,0,0,0,0,0,0,0,0,86,
4200461404,true,true,false,false,false,false,false,false,false,true,7,4-MEIO,,,,,,,,4-MEIO,1,1,0,0,0,0,0,0,0,1,
4200461406,true,true,false,false,false,false,false,false,false,true,11,5-MEIO,,,,,,,,5-MEIO,1,6,0,0,0,0,0,0,0,22,
4200461501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49
4200461502,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
4200461701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12
4200461801,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22
4200461802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4200461803,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,25
4200461901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,22
4200461902,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,43
4200462501,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
4200462701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,28
4200462901,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,40
4200463001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,58
4200463202,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
4200463203,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4200463204,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200463205,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
4200463601,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
4200463701,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
4200463702,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,18
4200463901,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,42,43
4200463902,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,6,7
4200463903,true,false,true,false,false,false,false,true,true,true,BOX 36,,BOX 4,,,,,MEIO,MEIO,MEIO,2,0,2,0,0,0,0,1,1,50,56
4200463904,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,2,3
4200463905,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,2,3
4200464001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
4200464002,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
4200464601,true,true,false,false,false,false,false,true,false,true,8,4- MEIO,,,,,,4-MEIO,,4-MEIO,1,3,0,0,0,0,0,1,0,48,53
4200464602,true,false,false,false,false,false,false,false,false,true,09,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200464901,true,false,true,false,false,false,false,false,false,true,18,,5,,,,,,,5-MEIO,1,0,3,0,0,0,0,0,0,53,57
4200464902,true,false,true,false,false,false,false,false,false,true,7,,2,,,,,,,ILHA,1,0,1,0,0,0,0,0,0,4,6
4200464903,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-P-FRENTE,0,0,0,0,0,0,0,0,0,8,8
4200464904,true,false,false,false,false,false,false,true,false,true,17,,,,,,,4-MEIO,,4-MEIO,1,0,0,0,0,0,0,1,0,19,21
4200464905,false,false,false,false,false,false,false,false,false,true,,,,,,,,,,4-P-MEIO,0,0,0,0,0,0,0,0,0,6,6
4200464906,true,false,true,false,false,false,true,true,true,true,18,,9,,,,FALTANDO,5-P-FUNDOS,5-P-FUNDOS,5-P-FUNDOS,1,0,1,0,0,0,2,1,1,61,66
4200464907,true,false,false,false,false,false,false,false,true,false,7,,,,,,,,3,3,1,,0,0,0,0,0,0,1,17,19
4200465001,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,41
4200465002,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,34
4200465304,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200465305,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
4200465401,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,35
4200465801,true,false,true,false,false,false,false,false,false,false,28,,7,,,,,,,5-FRENTE,1,0,6,0,0,0,0,0,0,73,73
4200465802,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17
4200465803,true,true,true,true,false,false,false,false,false,false,COMEIA 9,4-FRENTE,ESTANTE 7,ESTANTE 4,,,,,,,1,2,0,0,0,0,0,0,0,0,14
